Cable ID,Injected,Failed,Age_at_first_Fault,1km bins 
6964,0,0,0,0-1000
6965,0,0,0,0-1000
6966,0,0,0,0-1000
6967,0,0,0,0-1000
6968,0,0,0,0-1000
6969,0,0,0,0-1000
6970,0,0,0,0-1000
6971,0,0,0,0-1000
6972,0,0,0,0-1000
6973,0,0,0,0-1000
6974,1,0,0,0-1000
6975,0,0,0,0-1000
6976,0,0,0,0-1000
6977,0,0,0,0-1000
6978,0,0,0,0-1000
6979,0,0,0,0-1000
6980,0,0,0,1000-2000
6981,0,0,0,0-1000
6982,0,0,0,0-1000
6983,0,0,0,0-1000
6984,0,0,0,0-1000
6985,0,0,0,1000-2000
6986,0,0,0,0-1000
6987,0,0,0,0-1000
6988,0,0,0,0-1000
6989,0,0,0,0-1000
6990,0,0,0,0-1000
6991,0,0,0,0-1000
6992,0,0,0,0-1000
6993,0,0,0,0-1000
6994,0,0,0,0-1000
6995,0,0,0,0-1000
6996,0,0,0,0-1000
6997,0,0,0,0-1000
6998,0,0,0,0-1000
6999,0,0,0,0-1000
7000,0,0,0,0-1000
7001,0,0,0,0-1000
7002,0,0,0,0-1000
7003,0,0,0,0-1000
7004,0,0,0,0-1000
7005,0,0,0,0-1000
7006,0,0,0,0-1000
7007,0,0,0,5000-max
7008,1,1,34,1000-2000
7009,0,1,35,3000-4000
7010,0,0,0,5000-max
7011,0,0,0,0-1000
7012,0,0,0,0-1000
7013,0,0,0,3000-4000
7014,0,0,0,0-1000
7015,0,0,0,0-1000
7016,0,0,0,0-1000
7017,0,0,0,0-1000
7018,0,0,0,0-1000
7019,0,0,0,0-1000
7020,0,0,0,0-1000
7021,0,0,0,0-1000
7022,0,0,0,5000-max
7023,1,0,0,3000-4000
7024,0,0,0,0-1000
7025,0,0,0,0-1000
7026,0,0,0,1000-2000
7027,0,0,0,1000-2000
7028,0,0,0,0-1000
7029,0,1,36,2000-3000
7030,0,0,0,2000-3000
7031,0,0,0,0-1000
7032,0,0,0,0-1000
7033,0,0,0,0-1000
7034,0,0,0,0-1000
7035,0,0,0,0-1000
7036,0,0,0,0-1000
7037,0,0,0,1000-2000
7038,1,0,0,1000-2000
7039,0,0,0,2000-3000
7040,0,0,0,5000-max
7041,0,0,0,0-1000
7042,0,0,0,0-1000
7043,0,0,0,0-1000
7044,0,0,0,0-1000
7045,0,0,0,0-1000
7046,0,0,0,1000-2000
7047,0,0,0,0-1000
7048,0,0,0,0-1000
7049,0,0,0,2000-3000
7050,0,0,0,0-1000
7051,0,0,0,0-1000
7052,0,0,0,0-1000
7053,0,0,0,0-1000
7054,0,0,0,0-1000
7055,0,0,0,0-1000
7056,0,0,0,0-1000
7057,0,0,0,0-1000
7058,0,0,0,0-1000
7059,0,0,0,0-1000
7060,0,0,0,0-1000
7061,0,0,0,1000-2000
7062,0,0,0,0-1000
7063,0,0,0,1000-2000
7064,0,0,0,0-1000
7065,0,0,0,0-1000
7066,0,0,0,0-1000
7067,0,0,0,0-1000
7068,0,0,0,0-1000
7069,0,0,0,0-1000
7070,0,0,0,0-1000
7071,0,0,0,0-1000
7072,0,0,0,1000-2000
7073,0,0,0,0-1000
7074,0,0,0,0-1000
7075,0,0,0,0-1000
7076,0,0,0,0-1000
7077,0,0,0,0-1000
7078,0,0,0,0-1000
7079,0,0,0,0-1000
7080,0,0,0,0-1000
7081,0,0,0,5000-max
7082,0,0,0,1000-2000
7083,0,0,0,0-1000
7084,0,0,0,0-1000
7085,0,0,0,0-1000
7086,0,0,0,0-1000
7087,0,0,0,0-1000
7088,0,0,0,0-1000
7089,0,0,0,0-1000
7090,0,0,0,0-1000
7091,0,0,0,0-1000
7092,0,0,0,0-1000
7093,0,0,0,0-1000
7094,0,0,0,0-1000
7095,0,0,0,1000-2000
7096,0,0,0,0-1000
7097,0,0,0,4000-5000
7098,0,0,0,3000-4000
7099,0,0,0,0-1000
7100,0,0,0,0-1000
7101,0,0,0,0-1000
7102,0,0,0,0-1000
7103,0,0,0,0-1000
7104,0,0,0,0-1000
7105,0,0,0,0-1000
7106,0,0,0,0-1000
7107,0,0,0,0-1000
7108,0,0,0,0-1000
7109,0,0,0,0-1000
7110,0,0,0,0-1000
7111,0,0,0,0-1000
7112,0,0,0,1000-2000
7113,0,0,0,1000-2000
7114,0,0,0,0-1000
7115,0,0,0,0-1000
7116,0,0,0,0-1000
7117,0,0,0,0-1000
7118,0,0,0,0-1000
7119,0,0,0,1000-2000
7120,0,0,0,0-1000
7121,0,0,0,0-1000
7122,0,0,0,0-1000
7123,0,1,33,0-1000
7124,0,0,0,0-1000
7125,0,0,0,0-1000
7126,0,0,0,0-1000
7127,0,0,0,0-1000
7128,0,0,0,1000-2000
7129,0,0,0,0-1000
7130,0,0,0,0-1000
7131,0,0,0,0-1000
7132,0,0,0,0-1000
7133,0,0,0,0-1000
7134,0,0,0,0-1000
7135,0,0,0,0-1000
7136,0,0,0,0-1000
7137,0,0,0,0-1000
7138,0,0,0,0-1000
7139,0,0,0,2000-3000
7140,0,0,0,0-1000
7141,0,0,0,0-1000
7142,0,0,0,0-1000
7143,0,0,0,0-1000
7144,0,0,0,0-1000
7145,0,0,0,0-1000
7146,0,0,0,0-1000
7147,0,0,0,0-1000
7148,0,0,0,0-1000
7149,0,0,0,1000-2000
7150,0,0,0,0-1000
7151,0,0,0,0-1000
7152,0,0,0,0-1000
7153,0,0,0,0-1000
7154,0,0,0,0-1000
7155,0,0,0,0-1000
7156,0,0,0,0-1000
7157,0,0,0,0-1000
7158,0,0,0,0-1000
7159,0,0,0,0-1000
7160,0,0,0,5000-max
7161,0,0,0,0-1000
7162,0,0,0,0-1000
7163,0,0,0,0-1000
7164,0,0,0,0-1000
7165,0,0,0,0-1000
7166,0,0,0,0-1000
7167,0,0,0,0-1000
7168,0,0,0,0-1000
7169,0,0,0,0-1000
7170,0,0,0,0-1000
7171,0,0,0,0-1000
7172,0,0,0,0-1000
7173,0,0,0,0-1000
7174,0,0,0,0-1000
7175,0,0,0,0-1000
7176,0,0,0,0-1000
7177,0,0,0,0-1000
7178,0,0,0,2000-3000
7179,0,0,0,0-1000
7180,1,1,41,3000-4000
7181,0,0,0,2000-3000
7182,0,0,0,0-1000
7183,1,0,0,0-1000
7184,0,0,0,0-1000
7185,0,0,0,0-1000
7186,0,0,0,0-1000
7187,0,0,0,0-1000
7188,0,0,0,0-1000
7189,0,0,0,1000-2000
7190,0,0,0,5000-max
7191,0,0,0,0-1000
7192,0,0,0,0-1000
7193,0,0,0,0-1000
7194,0,0,0,0-1000
7195,0,0,0,0-1000
7196,1,0,0,1000-2000
7197,0,0,0,0-1000
7198,0,0,0,0-1000
7199,0,0,0,0-1000
7200,0,0,0,0-1000
7201,0,0,0,0-1000
7202,0,0,0,0-1000
7203,0,0,0,5000-max
7204,0,0,0,0-1000
7205,0,0,0,0-1000
7206,0,0,0,0-1000
7207,0,0,0,0-1000
7208,0,0,0,0-1000
7209,0,0,0,0-1000
7210,0,0,0,0-1000
7211,0,0,0,0-1000
7212,0,0,0,0-1000
7213,0,0,0,3000-4000
7214,0,0,0,0-1000
7215,0,0,0,0-1000
7216,0,0,0,0-1000
7217,0,0,0,0-1000
7218,0,0,0,0-1000
7219,0,0,0,0-1000
7220,0,0,0,0-1000
7221,0,0,0,0-1000
7222,0,0,0,0-1000
7223,0,0,0,0-1000
7224,0,0,0,0-1000
7225,0,0,0,0-1000
7226,0,0,0,0-1000
7227,0,0,0,0-1000
7228,0,0,0,0-1000
7229,0,0,0,0-1000
7230,0,0,0,0-1000
7231,0,0,0,0-1000
7232,0,0,0,0-1000
7233,0,0,0,0-1000
7234,0,0,0,0-1000
7235,0,0,0,0-1000
7236,0,0,0,0-1000
7237,0,1,14,5000-max
7238,0,0,0,0-1000
7239,0,0,0,0-1000
7240,0,0,0,0-1000
7241,0,1,39,5000-max
7242,0,0,0,0-1000
7243,0,0,0,0-1000
7244,0,0,0,0-1000
7245,0,0,0,0-1000
7246,0,0,0,0-1000
7247,0,0,0,0-1000
7248,0,0,0,0-1000
7249,0,0,0,0-1000
7250,0,0,0,0-1000
7251,0,0,0,0-1000
7252,0,0,0,0-1000
7253,0,0,0,0-1000
7254,0,0,0,0-1000
7255,0,0,0,0-1000
7256,0,0,0,0-1000
7257,0,0,0,0-1000
7258,0,0,0,0-1000
7259,0,0,0,0-1000
7260,0,0,0,0-1000
7261,0,0,0,0-1000
7262,0,0,0,0-1000
7263,0,0,0,0-1000
7264,0,0,0,0-1000
7265,0,0,0,0-1000
7266,0,0,0,0-1000
7267,0,0,0,0-1000
7268,0,0,0,0-1000
7269,0,0,0,0-1000
7270,0,0,0,3000-4000
7271,0,0,0,0-1000
7272,0,0,0,1000-2000
7273,0,0,0,0-1000
7274,0,0,0,0-1000
7275,0,0,0,0-1000
7276,0,0,0,0-1000
7277,0,0,0,0-1000
7278,0,0,0,0-1000
7279,0,0,0,0-1000
7280,0,0,0,0-1000
7281,0,0,0,0-1000
7282,0,0,0,0-1000
7283,0,0,0,0-1000
7284,0,0,0,0-1000
7285,0,0,0,0-1000
7286,0,0,0,1000-2000
7287,0,0,0,1000-2000
7288,0,0,0,1000-2000
7289,0,0,0,0-1000
7290,0,0,0,0-1000
7291,0,0,0,1000-2000
7292,0,0,0,0-1000
7293,0,0,0,0-1000
7294,0,0,0,0-1000
7295,0,0,0,0-1000
7296,0,0,0,0-1000
7297,0,0,0,0-1000
7298,0,0,0,0-1000
7299,0,0,0,0-1000
7300,0,0,0,0-1000
7301,0,0,0,0-1000
7302,0,0,0,0-1000
7303,0,0,0,0-1000
7304,0,0,0,0-1000
7305,0,0,0,1000-2000
7306,0,0,0,0-1000
7307,0,0,0,0-1000
7308,0,0,0,0-1000
7309,0,0,0,0-1000
7310,0,0,0,1000-2000
7311,0,0,0,0-1000
7312,0,0,0,0-1000
7313,0,0,0,0-1000
7314,0,0,0,0-1000
7315,0,0,0,1000-2000
7316,0,0,0,0-1000
7317,0,0,0,0-1000
7318,0,0,0,0-1000
7319,0,0,0,1000-2000
7320,0,0,0,0-1000
7321,0,0,0,0-1000
7322,0,0,0,0-1000
7323,0,0,0,0-1000
7324,0,0,0,0-1000
7325,0,0,0,0-1000
7326,0,0,0,0-1000
7327,0,0,0,0-1000
7328,0,0,0,0-1000
7329,0,0,0,0-1000
7330,0,0,0,0-1000
7331,0,0,0,0-1000
7332,0,0,0,3000-4000
7333,0,0,0,0-1000
7334,0,0,0,0-1000
7335,0,0,0,0-1000
7336,0,0,0,0-1000
7337,0,0,0,0-1000
7338,0,0,0,0-1000
7339,0,0,0,0-1000
7340,0,0,0,0-1000
7341,0,0,0,0-1000
7342,0,0,0,0-1000
7343,0,0,0,0-1000
7344,0,0,0,0-1000
7345,0,0,0,0-1000
7346,0,0,0,0-1000
7347,0,0,0,1000-2000
7348,0,0,0,0-1000
7349,0,0,0,0-1000
7350,0,0,0,0-1000
7351,0,0,0,0-1000
7352,0,0,0,0-1000
7353,0,0,0,0-1000
7354,0,0,0,0-1000
7355,0,0,0,0-1000
7356,0,0,0,0-1000
7357,0,0,0,0-1000
7358,0,0,0,0-1000
7359,0,0,0,0-1000
7360,0,0,0,0-1000
7361,0,0,0,0-1000
7362,0,0,0,0-1000
7363,0,0,0,0-1000
7364,0,0,0,0-1000
7365,0,0,0,3000-4000
7366,1,1,35,1000-2000
7367,0,0,0,0-1000
7368,0,0,0,0-1000
7369,0,0,0,0-1000
7370,0,0,0,0-1000
7371,0,0,0,0-1000
7372,0,0,0,0-1000
7373,0,0,0,0-1000
7374,0,0,0,0-1000
7375,0,0,0,0-1000
7376,0,0,0,0-1000
7377,0,0,0,0-1000
7378,0,0,0,0-1000
7379,0,0,0,0-1000
7380,0,0,0,0-1000
7381,0,0,0,0-1000
7382,0,0,0,0-1000
7383,0,0,0,0-1000
7384,0,0,0,0-1000
7385,0,0,0,0-1000
7386,0,0,0,0-1000
7387,0,0,0,0-1000
7388,0,0,0,0-1000
7389,0,0,0,0-1000
7390,0,0,0,0-1000
7391,0,0,0,0-1000
7392,0,0,0,0-1000
7393,0,0,0,0-1000
7394,0,0,0,0-1000
7395,0,0,0,0-1000
7396,0,0,0,0-1000
7397,0,0,0,0-1000
7398,0,0,0,0-1000
7399,1,0,0,3000-4000
7400,0,0,0,0-1000
7401,0,0,0,0-1000
7402,0,0,0,0-1000
7403,0,0,0,0-1000
7404,0,0,0,0-1000
7405,0,0,0,0-1000
7406,0,0,0,0-1000
7407,0,0,0,0-1000
7408,0,0,0,0-1000
7409,0,0,0,0-1000
7410,0,0,0,0-1000
7411,0,0,0,0-1000
7412,0,0,0,0-1000
7413,0,0,0,0-1000
7414,0,0,0,0-1000
7415,0,0,0,0-1000
7416,0,0,0,0-1000
7417,0,0,0,0-1000
7418,0,0,0,0-1000
7419,0,0,0,0-1000
7420,0,0,0,0-1000
7421,0,0,0,0-1000
7422,0,0,0,0-1000
7423,0,0,0,0-1000
7424,0,0,0,0-1000
7425,0,0,0,0-1000
7426,0,0,0,0-1000
7427,0,0,0,0-1000
7428,0,0,0,0-1000
7429,0,0,0,0-1000
7430,0,0,0,0-1000
7431,0,0,0,0-1000
7432,0,0,0,0-1000
7433,0,0,0,1000-2000
7434,1,0,0,1000-2000
7435,1,1,20,4000-5000
7436,1,0,0,2000-3000
7437,0,0,0,0-1000
7438,0,0,0,0-1000
7439,0,0,0,0-1000
7440,0,0,0,0-1000
7441,0,0,0,0-1000
7442,0,0,0,0-1000
7443,0,0,0,0-1000
7444,0,0,0,0-1000
7445,0,0,0,0-1000
7446,0,0,0,0-1000
7447,0,0,0,0-1000
7448,0,0,0,0-1000
7449,0,0,0,0-1000
7450,0,0,0,0-1000
7451,0,0,0,0-1000
7452,0,0,0,0-1000
7453,0,0,0,0-1000
7454,0,0,0,0-1000
7455,0,0,0,0-1000
7456,0,0,0,0-1000
7457,0,0,0,0-1000
7458,0,0,0,0-1000
7459,0,0,0,0-1000
7460,0,0,0,0-1000
7461,0,0,0,0-1000
7462,0,0,0,0-1000
7463,0,0,0,1000-2000
7464,0,1,33,3000-4000
7465,0,0,0,0-1000
7466,0,0,0,0-1000
7467,0,0,0,0-1000
7468,0,0,0,0-1000
7469,0,0,0,0-1000
7470,0,0,0,0-1000
7471,0,0,0,0-1000
7472,0,0,0,0-1000
7473,0,0,0,0-1000
7474,0,0,0,0-1000
7475,0,0,0,5000-max
7476,1,0,0,4000-5000
7477,0,0,0,0-1000
7478,0,0,0,5000-max
7479,0,0,0,0-1000
7480,0,0,0,0-1000
7481,0,0,0,0-1000
7482,0,0,0,0-1000
7483,0,0,0,0-1000
7484,1,0,0,1000-2000
7485,0,0,0,2000-3000
7486,0,0,0,5000-max
7487,0,0,0,0-1000
7488,0,0,0,1000-2000
7489,0,1,24,1000-2000
7490,0,0,0,0-1000
7491,0,0,0,0-1000
7492,0,0,0,0-1000
7493,0,0,0,0-1000
7494,0,0,0,0-1000
7495,0,0,0,0-1000
7496,0,0,0,0-1000
7497,0,0,0,0-1000
7498,0,1,46,0-1000
7499,1,0,0,0-1000
7500,0,0,0,0-1000
7501,0,0,0,0-1000
7502,0,0,0,0-1000
7503,0,0,0,0-1000
7504,0,0,0,0-1000
7505,0,0,0,0-1000
7506,0,0,0,0-1000
7507,0,0,0,0-1000
7508,0,0,0,0-1000
7509,0,0,0,0-1000
7510,0,0,0,0-1000
7511,0,0,0,0-1000
7512,0,0,0,0-1000
7513,0,0,0,0-1000
7514,0,0,0,0-1000
7515,0,0,0,0-1000
7516,0,0,0,0-1000
7517,0,0,0,0-1000
7518,0,0,0,0-1000
7519,0,0,0,2000-3000
7520,0,0,0,0-1000
7521,0,0,0,0-1000
7522,0,0,0,0-1000
7523,0,0,0,0-1000
7524,0,0,0,0-1000
7525,0,0,0,0-1000
7526,0,0,0,0-1000
7527,0,0,0,0-1000
7528,0,0,0,0-1000
7529,0,0,0,0-1000
7530,0,0,0,0-1000
7531,0,0,0,0-1000
7532,0,0,0,0-1000
7533,0,0,0,0-1000
7534,0,0,0,0-1000
7535,0,0,0,0-1000
7536,0,0,0,3000-4000
7537,0,0,0,0-1000
7538,0,0,0,0-1000
7539,0,0,0,4000-5000
7540,0,0,0,0-1000
7541,0,0,0,0-1000
7542,0,0,0,0-1000
7543,0,0,0,0-1000
7544,0,0,0,0-1000
7545,0,0,0,0-1000
7546,0,0,0,0-1000
7547,1,0,0,0-1000
7548,0,0,0,0-1000
7549,0,0,0,0-1000
7550,0,0,0,0-1000
7551,0,0,0,0-1000
7552,0,0,0,0-1000
7553,0,0,0,1000-2000
7554,0,0,0,5000-max
7555,0,0,0,0-1000
7556,0,1,19,0-1000
7557,0,0,0,0-1000
7558,0,0,0,0-1000
7559,0,0,0,0-1000
7560,0,0,0,0-1000
7561,0,0,0,1000-2000
7562,0,0,0,5000-max
7563,0,0,0,0-1000
7564,0,1,25,1000-2000
7565,0,0,0,0-1000
7566,0,0,0,0-1000
7567,0,0,0,1000-2000
7568,1,0,0,0-1000
7569,0,0,0,5000-max
7570,0,0,0,0-1000
7571,0,0,0,0-1000
7572,0,0,0,0-1000
7573,0,0,0,0-1000
7574,0,0,0,0-1000
7575,0,0,0,0-1000
7576,0,0,0,0-1000
7577,0,0,0,0-1000
7578,0,0,0,0-1000
7579,0,0,0,0-1000
7580,0,0,0,0-1000
7581,0,0,0,0-1000
7582,0,0,0,0-1000
7583,0,0,0,0-1000
7584,0,0,0,0-1000
7585,0,0,0,0-1000
7586,0,0,0,0-1000
7587,0,0,0,0-1000
7588,0,0,0,0-1000
7589,0,0,0,0-1000
7590,0,0,0,5000-max
7591,0,0,0,0-1000
7592,0,0,0,0-1000
7593,0,0,0,5000-max
7594,0,0,0,0-1000
7595,0,0,0,0-1000
7596,0,0,0,0-1000
7597,0,0,0,0-1000
7598,0,0,0,0-1000
7599,0,0,0,0-1000
7600,0,0,0,0-1000
7601,0,0,0,0-1000
7602,0,0,0,0-1000
7603,0,0,0,0-1000
7604,0,1,35,0-1000
7605,0,0,0,0-1000
7606,0,0,0,0-1000
7607,0,0,0,0-1000
7608,0,0,0,1000-2000
7609,0,1,35,0-1000
7610,0,0,0,0-1000
7611,1,0,0,0-1000
7612,0,1,37,1000-2000
7613,0,0,0,0-1000
7614,0,0,0,1000-2000
7615,0,0,0,2000-3000
7616,0,0,0,0-1000
7617,0,0,0,0-1000
7618,0,0,0,0-1000
7619,0,0,0,0-1000
7620,1,0,0,1000-2000
7621,0,0,0,0-1000
7622,0,0,0,0-1000
7623,1,0,0,0-1000
7624,0,0,0,0-1000
7625,0,0,0,0-1000
7626,0,0,0,0-1000
7627,0,0,0,0-1000
7628,0,0,0,0-1000
7629,0,0,0,0-1000
7630,0,0,0,0-1000
7631,0,0,0,0-1000
7632,0,0,0,2000-3000
7633,0,0,0,0-1000
7634,0,0,0,0-1000
7635,0,0,0,0-1000
7636,0,0,0,0-1000
7637,0,0,0,0-1000
7638,0,0,0,0-1000
7639,0,0,0,0-1000
7640,0,0,0,0-1000
7641,0,0,0,0-1000
7642,0,0,0,0-1000
7643,0,0,0,0-1000
7644,0,0,0,0-1000
7645,0,0,0,0-1000
7646,0,0,0,0-1000
7647,0,0,0,0-1000
7648,0,0,0,0-1000
7649,0,0,0,0-1000
7650,0,0,0,0-1000
7651,0,0,0,0-1000
7652,0,0,0,3000-4000
7653,0,0,0,0-1000
7654,0,0,0,0-1000
7655,0,0,0,0-1000
7656,0,0,0,0-1000
7657,0,0,0,0-1000
7658,0,0,0,1000-2000
7659,0,0,0,0-1000
7660,0,0,0,0-1000
7661,0,0,0,0-1000
7662,0,0,0,0-1000
7663,0,0,0,0-1000
7664,0,0,0,0-1000
7665,0,0,0,0-1000
7666,0,0,0,0-1000
7667,0,0,0,0-1000
7668,0,0,0,0-1000
7669,0,0,0,0-1000
7670,0,0,0,0-1000
7671,0,0,0,0-1000
7672,0,0,0,0-1000
7673,0,0,0,0-1000
7674,0,0,0,0-1000
7675,0,0,0,0-1000
7676,0,0,0,0-1000
7677,0,0,0,0-1000
7678,0,0,0,0-1000
7679,0,0,0,0-1000
7680,0,0,0,0-1000
7681,0,0,0,0-1000
7682,0,0,0,0-1000
7683,1,0,0,0-1000
7684,0,0,0,0-1000
7685,0,0,0,0-1000
7686,0,0,0,0-1000
7687,0,0,0,0-1000
7688,0,0,0,0-1000
7689,0,0,0,0-1000
7690,0,0,0,0-1000
7691,0,0,0,0-1000
7692,0,0,0,0-1000
7693,0,0,0,0-1000
7694,0,0,0,0-1000
7695,0,0,0,0-1000
7696,0,0,0,0-1000
7697,0,0,0,0-1000
7698,0,0,0,0-1000
7699,0,0,0,0-1000
7700,0,0,0,0-1000
7701,0,0,0,0-1000
7702,0,0,0,0-1000
7703,0,0,0,0-1000
7704,0,0,0,0-1000
7705,0,0,0,0-1000
7706,0,0,0,0-1000
7707,0,0,0,0-1000
7708,0,0,0,0-1000
7709,1,0,0,0-1000
7710,0,0,0,0-1000
7711,0,0,0,4000-5000
7712,0,0,0,0-1000
7713,0,0,0,0-1000
7714,0,0,0,0-1000
7715,0,0,0,0-1000
7716,0,0,0,0-1000
7717,0,0,0,0-1000
7718,0,0,0,0-1000
7719,0,0,0,0-1000
7720,0,0,0,0-1000
7721,0,0,0,0-1000
7722,0,0,0,0-1000
7723,0,0,0,0-1000
7724,0,0,0,0-1000
7725,0,0,0,0-1000
7726,0,0,0,0-1000
7727,0,0,0,0-1000
7728,0,0,0,2000-3000
7729,0,0,0,0-1000
7730,0,0,0,0-1000
7731,0,0,0,0-1000
7732,0,0,0,0-1000
7733,0,0,0,0-1000
7734,0,0,0,0-1000
7735,0,0,0,0-1000
7736,0,0,0,0-1000
7737,1,0,0,0-1000
7738,0,0,0,1000-2000
7739,1,1,35,4000-5000
7740,0,0,0,0-1000
7741,0,0,0,0-1000
7742,0,0,0,0-1000
7743,0,0,0,0-1000
7744,0,0,0,0-1000
7745,0,0,0,0-1000
7746,0,0,0,0-1000
7747,0,0,0,0-1000
7748,0,0,0,0-1000
7749,0,0,0,0-1000
7750,0,0,0,0-1000
7751,0,0,0,0-1000
7752,0,0,0,0-1000
7753,0,0,0,0-1000
7754,0,0,0,0-1000
7755,0,0,0,0-1000
7756,0,0,0,0-1000
7757,0,0,0,0-1000
7758,0,0,0,0-1000
7759,0,0,0,0-1000
7760,0,0,0,0-1000
7761,0,0,0,0-1000
7762,0,0,0,0-1000
7763,0,0,0,3000-4000
7764,0,0,0,0-1000
7765,1,0,0,1000-2000
7766,0,0,0,0-1000
7767,0,0,0,0-1000
7768,0,0,0,0-1000
7769,0,0,0,0-1000
7770,0,0,0,0-1000
7771,0,0,0,0-1000
7772,0,0,0,0-1000
7773,0,0,0,0-1000
7774,0,0,0,0-1000
7775,0,0,0,1000-2000
7776,0,0,0,0-1000
7777,0,0,0,0-1000
7778,0,0,0,0-1000
7779,0,0,0,0-1000
7780,0,0,0,0-1000
7781,0,0,0,0-1000
7782,0,0,0,0-1000
7783,0,0,0,0-1000
7784,0,0,0,0-1000
7785,0,0,0,0-1000
7786,0,0,0,0-1000
7787,0,0,0,1000-2000
7788,0,0,0,0-1000
7789,0,0,0,0-1000
7790,0,0,0,0-1000
7791,0,0,0,0-1000
7792,0,0,0,2000-3000
7793,0,0,0,0-1000
7794,0,0,0,0-1000
7795,0,0,0,0-1000
7796,0,0,0,0-1000
7797,0,0,0,0-1000
